3421	0821
3423	0821
3425	0821
3426	0821
3427	0821
3429	0821
3431	0821
3432	0821
3433	0821
3434	0821
3436	0821
3437	0821
3439	0821
3440	0821
3441	0821
3442	0821
3444	0821
3445	0821
3447	0821
3448	0821
3451	0821
3452	0821
3458	0821
366	0821
4106	0821
4127	0821
4140	0821
4156	0821
4292	0821
4417	0821
472	0821
4822	0821
5053	0821
5321	0821
5453	0821
5468	0821
5591	0821
5610	0821
5660	0821
5724	0821
5783	0821
5786	0821
5801	0821
5901	0821
5952	0821
6363	0821
6377	0821
6378	0821
6379	0821
6380	0821
7	0821
7340	0821
7412	0821
7809	0821
7987	0821
c_9104c45f	0821
1048	1006
114	1006
128	1006
1451	1006
19	1006
2140	1006
2153	1006
2163	1006
2164	1006
2198	1006
2243	1006
2248	1006
2346	1006
2347	1006
2348	1006
237	1006
255	1006
256	1006
3717	1006
4038	1006
4043	1006
4044	1006
4046	1006
4067	1006
4071	1006
4124	1006
4174	1006
4175	1006
4177	1006
4178	1006
4304	1006
439498	1006
439592	1006
441001	1006
443167	1006
447442	1006
447472	1006
447503	1006
447536	1006
447604	1006
447660	1006
447756	1006
447795	1006
447917	1006
447958	1006
448275	1006
4838	1006
5128	1006
5130	1006
5133	1006
5134	1006
5135	1006
5251	1006
5308	1006
5310	1006
5328	1006
5342	1006
5354	1006
5399	1006
5408	1006
5421	1006
5425	1006
5426	1006
5427	1006
5455	1006
5506	1006
5507	1006
5508	1006
5509	1006
5518	1006
5519	1006
5548	1006
5589	1006
5611	1006
5640	1006
5641	1006
5642	1006
5645	1006
5680	1006
5757	1006
5758	1006
5762	1006
5767	1006
5769	1006
5806	1006
5807	1006
5829	1006
5854	1006
5885	1006
5937	1006
6049	1006
6050	1006
6053	1006
6054	1006
6056	1006
6057	1006
6059	1006
6060	1006
6072	1006
6076	1006
6128	1006
6219	1006
6255	1006
6256	1006
6287	1006
6288	1006
6358	1006
7126	1006
7221	1006
7222	1006
7927	1006
7928	1006
7936	1006
7937	1006
7938	1006
7983	1006
7984	1006
7985	1006
8284	1006
8407	1006
8439	1006
8462	1006
8465	1006
8542	1006
c_047e5912	1006
c_4768a12e	1006
c_5cec7cfa	1006
c_871b5612	1006
c_8a658bb0	1006
c_96124aaf	1006
c_bbc13d07	1006
c_e9845504	1006
c_edee9606	1006
c_f5ed5adb	1006
1551	1011
2227	1011
2247	1011
2618	1011
2809	1011
2897	1011
2927	1011
3087	1011
3102	1011
3484	1011
349	1011
3494	1011
36	1011
3866	1011
40	1011
4014	1011
4015	1011
4017	1011
4018	1011
4020	1011
4022	1011
4023	1011
4027	1011
4030	1011
4031	1011
4032	1011
4034	1011
4035	1011
4065	1011
4066	1011
4068	1011
4125	1011
43	1011
440238	1011
440265	1011
440523	1011
440549	1011
440579	1011
440605	1011
440631	1011
440657	1011
440710	1011
443137	1011
445178	1011
445203	1011
445228	1011
445259	1011
4457	1011
4473	1011
4479	1011
4480	1011
4481	1011
4482	1011
449	1011
5115	1011
5127	1011
5129	1011
5131	1011
5136	1011
5203	1011
5204	1011
525	1011
5258	1011
5411	1011
5456	1011
5498	1011
5511	1011
5524	1011
5534	1011
5581	1011
5606	1011
5648	1011
5739	1011
5790	1011
5811	1011
5812	1011
5814	1011
5815	1011
5816	1011
5822	1011
5871	1011
5953	1011
6133	1011
6142	1011
6265	1011
6266	1011
6284	1011
6285	1011
6289	1011
6290	1011
6725	1011
6726	1011
7127	1011
7128	1011
7194	1011
7930	1011
8468	1011
8473	1011
8474	1011
8489	1011
8553	1011
c_70c441cc	1011
c_777eba81	1011
116	1016
12	1016
1450	1016
1464	1016
1474	1016
1531	1016
196	1016
197	1016
198	1016
199	1016
200	1016
2008	1016
2324	1016
2451	1016
26	1016
2930	1016
2931	1016
3106	1016
3234	1016
3299	1016
350	1016
352	1016
353	1016
388	1016
4019	1016
4024	1016
4026	1016
4037	1016
4040	1016
4041	1016
4048	1016
4049	1016
4051	1016
4052	1016
4053	1016
4057	1016
4060	1016
4061	1016
4063	1016
4070	1016
4183	1016
4247	1016
4355	1016
442821	1016
5132	1016
5137	1016
5312	1016
5315	1016
5318	1016
5327	1016
5343	1016
5344	1016
5403	1016
5404	1016
5406	1016
5407	1016
5409	1016
5413	1016
5418	1016
5442	1016
5491	1016
5494	1016
5499	1016
5504	1016
5505	1016
5510	1016
5531	1016
5543	1016
5544	1016
5547	1016
5550	1016
5552	1016
5567	1016
5618	1016
5629	1016
5630	1016
5674	1016
5675	1016
5681	1016
5749	1016
5761	1016
5763	1016
5772	1016
5788	1016
5824	1016
5826	1016
5834	1016
5864	1016
5873	1016
5942	1016
5948	1016
6218	1016
6222	1016
6274	1016
6286	1016
6706	1016
6708	1016
6709	1016
6710	1016
6723	1016
6724	1016
7132	1016
7138	1016
7813	1016
7932	1016
7953	1016
7954	1016
7982	1016
7986	1016
8285	1016
8409	1016
8430	1016
8475	1016
8476	1016
8477	1016
8478	1016
8479	1016
8480	1016
8481	1016
8482	1016
c_1c478aa5	1016
c_2212c2c4	1016
c_2e08d60f	1016
c_59f9c651	1016
c_6547ccb7	1016
c_6f7bbe63	1016
c_8a6f744c	1016
c_8d31aed6	1016
c_c4c48e5c	1016
c_fd848a9f	1016
1005	1021
1052	1021
1056	1021
1311	1021
1460	1021
1851	1021
2054	1021
251	1021
2591	1021
2592	1021
2607	1021
2608	1021
2609	1021
2610	1021
3238	1021
3258	1021
3259	1021
3560	1021
400	1021
401	1021
4056	1021
4080	1021
4126	1021
4237	1021
437422	1021
438855	1021
441716	1021
450652	1021
450658	1021
452085	1021
5051	1021
5057	1021
5138	1021
5158	1021
5419	1021
5452	1021
5459	1021
5538	1021
5539	1021
5554	1021
5561	1021
5575	1021
5576	1021
5577	1021
5578	1021
5579	1021
5580	1021
5590	1021
5620	1021
5643	1021
5668	1021
5787	1021
5825	1021
5844	1021
5856	1021
5866	1021
5868	1021
5872	1021
5904	1021
5926	1021
73	1021
738	1021
978	1021
979	1021
980	1021
c_34746c6e	1021
c_4d5b6dbd	1021
c_4e3beee2	1021
c_b54dc55a	1021
c_d08207d1	1021
c_e548b67f	1021
148	1206
1484	1206
151	1206
1550	1206
1589	1206
1697	1206
1699	1206
2158	1206
2236	1206
2617	1206
2669	1206
3099	1206
348	1206
364	1206
3699	1206
3921	1206
3922	1206
3924	1206
3935	1206
4222	1206
448	1206
485	1206
527	1206
528	1206
5496	1206
5497	1206
5599	1206
571	1206
5711	1206
576	1206
578	1206
5789	1206
5813	1206
6023	1206
6106	1206
6257	1206
6609	1206
6610	1206
6611	1206
6729	1206
6730	1206
6731	1206
6732	1206
6733	1206
6734	1206
6735	1206
7350	1206
7366	1206
7370	1206
7390	1206
7399	1206
8425	1206
8427	1206
c_7afb6cd4	1206
1129	1211
1281	1211
1339	1211
164	1211
1747	1211
1777	1211
186	1211
1940	1211
2031	1211
2249	1211
2337	1211
2338	1211
234	1211
2812	1211
2813	1211
2815	1211
2818	1211
2819	1211
3475	1211
3497	1211
3635	1211
3926	1211
3927	1211
3929	1211
3932	1211
3934	1211
3936	1211
3937	1211
3938	1211
3939	1211
3940	1211
3942	1211
4274	1211
437483	1211
4503	1211
4625	1211
497	1211
499	1211
501	1211
5079	1211
5093	1211
5110	1211
5112	1211
5113	1211
5161	1211
523	1211
546	1211
5492	1211
5493	1211
5559	1211
5582	1211
5598	1211
5850	1211
5910	1211
6005	1211
884	1211
948	1211
96	1211
c_471a61cf	1211
1092	1216
1095	1216
1251	1216
1432	1216
1549	1216
1600	1216
2	1216
2314	1216
2353	1216
2383	1216
245	1216
2597	1216
2631	1216
3355	1216
3513	1216
3588	1216
3878	1216
3943	1216
3944	1216
3945	1216
3950	1216
3951	1216
3953	1216
3954	1216
3955	1216
3957	1216
3958	1216
3959	1216
3960	1216
3961	1216
3962	1216
3963	1216
3993	1216
4114	1216
4349	1216
4695	1216
4727	1216
4742	1216
5142	1216
5271	1216
5428	1216
5489	1216
5490	1216
5570	1216
5571	1216
5572	1216
5631	1216
5659	1216
573	1216
574	1216
575	1216
5933	1216
6132	1216
6612	1216
6613	1216
6614	1216
6615	1216
6616	1216
6727	1216
6728	1216
6899	1216
6925	1216
7349	1216
7944	1216
8417	1216
8420	1216
8433	1216
8434	1216
8449	1216
877	1216
950	1216
953	1216
c_7546272f	1216
c_b499ede2	1216
1080	1221
1457	1221
1538	1221
2699	1221
2701	1221
2704	1221
2913	1221
2940	1221
2941	1221
2942	1221
2964	1221
3839	1221
3965	1221
3966	1221
3969	1221
3970	1221
3971	1221
3972	1221
3973	1221
3974	1221
3978	1221
3979	1221
3980	1221
435469	1221
4434	1221
4882	1221
5144	1221
5145	1221
5371	1221
5400	1221
5412	1221
5414	1221
5415	1221
5416	1221
5417	1221
5596	1221
5616	1221
5633	1221
5685	1221
5686	1221
5802	1221
5809	1221
5817	1221
5832	1221
5835	1221
5836	1221
5837	1221
5838	1221
5954	1221
6617	1221
6618	1221
6619	1221
6900	1221
7200	1221
7929	1221
8443	1221
8453	1221
8455	1221
8458	1221
930	1221
c_0f3b8370	1221
c_6496f5ea	1221
1272	1226
1537	1226
1539	1226
1540	1226
1541	1226
1543	1226
1544	1226
1545	1226
1546	1226
1547	1226
1548	1226
1735	1226
1938	1226
2085	1226
2124	1226
2351	1226
2441	1226
2982	1226
37	1226
3983	1226
3985	1226
3986	1226
3987	1226
3989	1226
3990	1226
42	1226
44	1226
5139	1226
5141	1226
5691	1226
5692	1226
5923	1226
6621	1226
6622	1226
6623	1226
6624	1226
94	1226
1114	1231
1171	1231
1623	1231
1633	1231
2034	1231
2035	1231
2036	1231
2096	1231
2271	1231
2272	1231
2867	1231
3503	1231
3521	1231
3526	1231
3677	1231
3992	1231
3995	1231
3996	1231
3998	1231
3999	1231
4001	1231
4003	1231
4004	1231
4005	1231
4009	1231
4010	1231
422	1231
4238	1231
4334	1231
435196	1231
4791	1231
488	1231
505	1231
5143	1231
518	1231
5330	1231
537	1231
5405	1231
542	1231
5444	1231
551	1231
552	1231
5597	1231
5649	1231
565	1231
566	1231
567	1231
5708	1231
5796	1231
581	1231
598	1231
603	1231
605	1231
611	1231
6626	1231
6922	1231
6923	1231
8411	1231
8456	1231
8457	1231
859	1231
951	1231
100	1236
1473	1236
1498	1236
1618	1236
1619	1236
1620	1236
1621	1236
1622	1236
1625	1236
1626	1236
1628	1236
1636	1236
1941	1236
1942	1236
2051	1236
2086	1236
2828	1236
2832	1236
2833	1236
2834	1236
2881	1236
306	1236
3565	1236
3899	1236
3900	1236
3901	1236
3902	1236
3906	1236
3908	1236
3910	1236
3911	1236
3912	1236
3913	1236
3914	1236
3915	1236
3916	1236
3917	1236
3920	1236
454	1236
455	1236
456	1236
457	1236
458	1236
459	1236
512	1236
513	1236
514	1236
516	1236
520	1236
538	1236
543	1236
548	1236
553	1236
5592	1236
564	1236
583	1236
584	1236
585	1236
6077	1236
6230	1236
6231	1236
6254	1236
6277	1236
6627	1236
6628	1236
688	1236
689	1236
717	1236
7347	1236
7348	1236
7411	1236
8426	1236
857	1236
c_558c1e00	1236
c_b19d7503	1236
c_ba4acdb2	1236
1131	1606
1409	1606
1463	1606
202	1606
2390	1606
2393	1606
2402	1606
2406	1606
2407	1606
2408	1606
2458	1606
2461	1606
2462	1606
2465	1606
2483	1606
2490	1606
2497	1606
2518	1606
2627	1606
2844	1606
3066	1606
3068	1606
3069	1606
3070	1606
3071	1606
3194	1606
369	1606
4077	1606
410	1606
4249	1606
5562	1606
5585	1606
5673	1606
6061	1606
6125	1606
6705	1606
712	1606
723	1606
745	1606
766	1606
786	1606
797	1606
835	1606
8460	1606
852	1606
862	1606
889	1606
976	1606
995	1606
c_1137acd8	1606
c_1138d9d2	1606
1038	1611
1040	1611
1041	1611
112	1611
1421	1611
1472	1611
2101	1611
2295	1611
2297	1611
2299	1611
2569	1611
274	1611
2910	1611
2933	1611
3080	1611
310	1611
335	1611
3400	1611
3533	1611
358	1611
4223	1611
4250	1611
4254	1611
427	1611
430	1611
461	1611
5146	1611
5148	1611
5992	1611
6143	1611
6781	1611
84	1611
1468	1616
1542	1616
1900	1616
2515	1616
2516	1616
3034	1616
3043	1616
3047	1616
3051	1616
3052	1616
3058	1616
3064	1616
3067	1616
3073	1616
3078	1616
3079	1616
3081	1616
4128	1616
4129	1616
431	1616
462	1616
5149	1616
5150	1616
5433	1616
5443	1616
5457	1616
5472	1616
5823	1616
5845	1616
5846	1616
5847	1616
5848	1616
5849	1616
6782	1616
c_12742da8	1616
c_2a1a9fdc	1616
c_61b6fae1	1616
c_6eb6fb87	1616
c_a6b5bad0	1616
c_c8363c09	1616
c_f05a3667	1616
1792	1621
3013	1621
3082	1621
4006	1621
4008	1621
4013	1621
4016	1621
4021	1621
4601	1621
5840	1621
5886	1621
6032	1621
6108	1621
637	1621
639	1621
640	1621
643	1621
646	1621
647	1621
649	1621
650	1621
652	1621
653	1621
654	1621
655	1621
657	1621
658	1621
659	1621
660	1621
661	1621
6783	1621
7134	1621
7951	1621
c_68ddcc11	1621
c_87ccc7c3	1621
c_8bf65f26	1621
2062	1626
2241	1626
2280	1626
2281	1626
2575	1626
2761	1626
2768	1626
2769	1626
2778	1626
3072	1626
3083	1626
3310	1626
3319	1626
3328	1626
3333	1626
3659	1626
3684	1626
3686	1626
3721	1626
399	1626
4362	1626
4369	1626
4372	1626
5056	1626
536	1626
5564	1626
56	1626
59	1626
6784	1626
6785	1626
834	1626
836	1626
959	1626
1352	1631
1728	1631
1731	1631
1800	1631
1895	1631
1901	1631
1955	1631
2066	1631
2612	1631
2613	1631
2614	1631
2616	1631
2822	1631
2902	1631
2907	1631
3085	1631
3086	1631
3326	1631
4213	1631
4256	1631
4258	1631
4262	1631
4265	1631
4266	1631
4267	1631
4268	1631
4302	1631
623	1631
634	1631
6786	1631
770	1631
10	2006
1006	2006
1010	2006
1486	2006
1641	2006
1786	2006
1795	2006
1796	2006
1797	2006
1798	2006
1801	2006
1803	2006
1806	2006
1807	2006
1810	2006
20	2006
2182	2006
2218	2006
2401	2006
2449	2006
2450	2006
2487	2006
2488	2006
2590	2006
2804	2006
2839	2006
287	2006
288	2006
2912	2006
2967	2006
3065	2006
3123	2006
3165	2006
3166	2006
3167	2006
3169	2006
3170	2006
3171	2006
3172	2006
3267	2006
3271	2006
3568	2006
3570	2006
3618	2006
4	2006
4073	2006
4219	2006
4283	2006
4284	2006
4310	2006
4347	2006
4605	2006
480	2006
5025	2006
5033	2006
522	2006
524	2006
5376	2006
5542	2006
5666	2006
5707	2006
5725	2006
6062	2006
618	2006
619	2006
6268	2006
635	2006
6364	2006
6365	2006
6366	2006
692	2006
6926	2006
9	2006
927	2006
c_163e1e96	2006
c_34465dac	2006
c_4c7717f3	2006
1069	2011
1091	2011
1232	2011
161	2011
1637	2011
1642	2011
1644	2011
2047	2011
2048	2011
2049	2011
2050	2011
2069	2011
2321	2011
2322	2011
2387	2011
2519	2011
2520	2011
2957	2011
3156	2011
3174	2011
3176	2011
3178	2011
3180	2011
3181	2011
3183	2011
3611	2011
3948	2011
4078	2011
4079	2011
4333	2011
4350	2011
4380	2011
4381	2011
4385	2011
4402	2011
4405	2011
4477	2011
4499	2011
4500	2011
4600	2011
4645	2011
4789	2011
4793	2011
4836	2011
491	2011
502	2011
5368	2011
5369	2011
5583	2011
5750	2011
5751	2011
5820	2011
5842	2011
5843	2011
5935	2011
6155	2011
812	2011
8552	2011
932	2011
97	2011
1309	2016
2128	2016
2292	2016
2317	2016
2961	2016
3175	2016
3189	2016
3190	2016
3191	2016
4025	2016
4186	2016
4389	2016
4440	2016
4573	2016
4643	2016
4748	2016
4885	2016
613	2016
614	2016
622	2016
946	2016
1054	2021
11	2021
1136	2021
1337	2021
1567	2021
1616	2021
1631	2021
1839	2021
1881	2021
2275	2021
2452	2021
2748	2021
2771	2021
2781	2021
2851	2021
3094	2021
3185	2021
3577	2021
3579	2021
3584	2021
3591	2021
4130	2021
4240	2021
4290	2021
4403	2021
4524	2021
46	2021
4817	2021
482	2021
4828	2021
5151	2021
5367	2021
5393	2021
6081	2021
6115	2021
6145	2021
6146	2021
6173	2021
620	2021
621	2021
6367	2021
8	2021
809	2021
810	2021
811	2021
c_8150867f	2021
1135	2026
1225	2026
1226	2026
138	2026
139	2026
140	2026
1425	2026
143	2026
145	2026
146	2026
147	2026
1996	2026
2750	2026
2836	2026
2871	2026
3193	2026
3195	2026
3197	2026
3198	2026
3201	2026
3202	2026
3642	2026
3643	2026
3678	2026
377	2026
393	2026
396	2026
4036	2026
4099	2026
4122	2026
4131	2026
4198	2026
4208	2026
47	2026
4878	2026
4879	2026
4880	2026
5317	2026
5573	2026
6216	2026
6369	2026
6711	2026
7136	2026
c_a62dbeba	2026
c_e5dbcb63	2026
13	2031
1305	2031
1423	2031
1562	2031
1578	2031
1688	2031
2081	2031
2589	2031
2602	2031
2742	2031
2746	2031
2756	2031
2803	2031
2862	2031
3173	2031
3204	2031
3205	2031
3207	2031
3210	2031
4104	2031
4663	2031
4664	2031
4665	2031
4666	2031
4667	2031
4668	2031
4669	2031
4670	2031
4672	2031
4673	2031
4983	2031
5015	2031
5058	2031
5268	2031
5451	2031
5696	2031
5710	2031
5771	2031
6089	2031
6370	2031
6371	2031
720	2031
722	2031
771	2031
7947	2031
87	2031
893	2031
895	2031
c_8f56da2a	2031
c_f2c7a2f7	2031
1055	2036
1078	2036
1090	2036
1199	2036
1477	2036
1684	2036
1732	2036
1733	2036
2045	2036
229	2036
24	2036
2434	2036
263	2036
2786	2036
3199	2036
3211	2036
3212	2036
3213	2036
3214	2036
3215	2036
3217	2036
3218	2036
3592	2036
3603	2036
3604	2036
3658	2036
407	2036
4280	2036
4288	2036
4289	2036
4291	2036
442884	2036
474	2036
5	2036
5140	2036
5353	2036
6	2036
6010	2036
6901	2036
72	2036
1016	2406
1058	2406
1300	2406
1351	2406
1466	2406
1677	2406
1816	2406
1850	2406
1858	2406
1918	2406
1970	2406
1973	2406
219	2406
2219	2406
2225	2406
300	2406
3186	2406
3225	2406
3239	2406
3449	2406
423	2406
4344	2406
4370	2406
4371	2406
4394	2406
4437	2406
4603	2406
4608	2406
4633	2406
4644	2406
4661	2406
4671	2406
4798	2406
5602	2406
5729	2406
587	2406
6055	2406
6151	2406
6332	2406
6333	2406
6334	2406
6359	2406
6360	2406
665	2406
739	2406
8429	2406
880	2406
882	2406
973	2406
c_062f6587	2406
1075	2411
1676	2411
178	2411
1799	2411
1808	2411
1809	2411
1812	2411
182	2411
1825	2411
1969	2411
1971	2411
1972	2411
1974	2411
1975	2411
204	2411
2220	2411
2240	2411
2365	2411
2486	2411
2510	2411
2960	2411
3220	2411
3227	2411
426	2411
433	2411
4390	2411
4393	2411
4463	2411
4602	2411
4731	2411
4763	2411
5474	2411
5555	2411
5584	2411
5795	2411
5797	2411
5804	2411
5883	2411
5917	2411
5943	2411
5963	2411
6212	2411
6335	2411
729	2411
900	2411
901	2411
902	2411
903	2411
904	2411
c_20fde7af	2411
c_2d0e694e	2411
c_2ffe4574	2411
c_6cfce4be	2411
c_9a1bc51d	2411
c_c565cff5	2411
c_d1f03d01	2411
1130	2416
1452	2416
1476	2416
2149	2416
2151	2416
230	2416
